id_strage,titolo_strage,grande_strage,localita,geolocalizzazione,id_comune,datainizio,datafine,vittimetot,vittimeutot,vittimeubambini,vittimeuragazzi,vittimeuadulti,vittimeuanziani,vittimeusenzainfo,vittimedtot,vittimedbambine,vittimedragazze,vittimedadulte,vittimedanziane,vittimedsenzainfo,vittimeignote,matrice_strage,uccisioni,id_regione,regione,lat,lng
4245,FAENZA 26.08.1944,0.0,Faenza,Faenza,4036,1944-08-26,,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,,8.0,Emilia-Romagna,44.2898527,11.8774091
4246,"Russi, 31.08.1944",,Russi,Russi,4042,1944-08-31,,1,1.0,,,1.0,,,,,,,,,,,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.3730042,12.0315405
4247,"Ravenna, 02.09.1944",,Ravenna,Ravenna,4040,1944-09-02,,1,1.0,,,1.0,,,,,,,,,,Fascista,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.4183598,12.2035294
4248,SAN ZACCARIA RAVENNA 02.09.1944,0.0,"San Zaccaria, Ravenna","San Zaccaria, Ravenna",4040,1944-09-02,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,impiccagione,8.0,Emilia-Romagna,44.2595096,12.2537497
4249,"Mezzano, Ravenna, 09.09.1944",,"Mezzano, Ravenna","Mezzano, Ravenna",4040,1944-09-09,,1,1.0,,,1.0,,,,,,,,,,Nazifascista,incendio,8.0,Emilia-Romagna,44.4183598,12.2035294
4250,"Ravenna, 09.09.1944",,Ravenna,Ravenna,4040,1944-09-09,,1,1.0,,,,,1.0,,,,,,,,Nazista,,8.0,Emilia-Romagna,44.4183598,12.2035294
4251,"Massa Lombarda, 15.09.1944",,Massa Lombarda,Massa Lombarda,4039,1944-09-15,,1,1.0,,,1.0,,,,,,,,,,Fascista,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.4479138,11.822924
4252,SOLAROLO 29.09.1944,0.0,Solarolo,Solarolo,4044,1944-09-29,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.3603703,11.8434912
4253,"Cervia, 05.10.1944",,Cervia,Cervia,4033,1944-10-05,,1,1.0,,,,1.0,,,,,,,,,,,8.0,Emilia-Romagna,44.2635492,12.3476822
4254,TEBANO FAENZA 06.10.1944,0.0,Tebano,"Tebano, Faenza",4036,1944-10-06,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.2898527,11.8774091
4255,SAN BERNARDINO LUGO DI ROMAGNA 09.10.1944,0.0,"San Bernardino, Lugo di Romagna","San Bernardino, Lugo di Romagna",4038,1944-10-09,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,"fucilazione,impiccagione",8.0,Emilia-Romagna,44.4276961,11.9111802
4256,"Croce di Navolè di Gorgo al Monticiano, 5.3.1945",0.0,Croce di Navolè,Croce di Navolè,3335,1945-03-05,1945-03-05,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,pugnalata,5.0,Veneto,45.7880225,12.5640998
4257,via Nicolosi Monticello Conte Otto 28-4-1945,,via Nicolosi,via Nicolosi,3180,1945-04-28,1945-04-28,1,1.0,,,1.0,,,,,,,,,,Nazista,fucilazione,5.0,Veneto,45.5831329,11.5779438
4258,Mossano 6-08-1944,,Mossano,Mossano,3182,1944-08-06,1944-08-06,1,1.0,,,1.0,,,,,,,,,,Fascista,INDEFINITA,5.0,Veneto,45.4188465,11.5568912
4259,Almisano Lonigo 26-04-1945,,Almisano,Almisano,3165,1945-04-26,1945-04-26,5,5.0,,,5.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.4198887,11.3729411
4260,Camisano 15-02-1945,0.0,Camisano,Camisano,3134,1945-02-15,1945-02-15,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.517444,11.707227
4261,Corlanzone Alonte 27-04-1945,,Corlanzone,Corlanzone,3116,1945-04-27,1945-04-27,5,5.0,,1.0,4.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.3708942,11.4145997
4262,via Marona Lonigo 26-04-1945,0.0,via Marona,via Marona,3165,1945-04-26,1945-04-26,5,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,5.0,Veneto,45.3972648,11.3906881
4263,Santa Marina Lonigo 26-04-1945,0.0,Santa Marina,Santa Marina,3165,1945-04-26,1945-04-26,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.3782847,11.3934005
4264,Monteviale 26-04-1945,,Monteviale,Monteviale,3179,1945-04-26,1945-04-26,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.5604996,11.4581391
4265,Quinto Vicentino 28-04-1945,,Quinto Vicentino,Quinto Vicentino,3196,1945-04-28,1945-04-28,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.5773043,11.6251412
4266,"Crocetta del Montello, 25-26.8.1944",,Crocetta del Montello,Crocetta del Montello,3326,1944-08-25,1944-08-26,6,6.0,,,6.0,,,,,,,,,,Nazista,fucilazione,5.0,Veneto,45.8386932,12.0280966
4267,"Crocetta del Montello, 28.4.1945",,Crocetta del Montello,Crocetta del Montello,3326,1945-04-28,1945-04-28,1,1.0,,1.0,,,,,,,,,,,Nazista,fucilazione,5.0,Veneto,45.8386932,12.0280966
4268,via San Biagio Vicenza 14-12-1944,,via San Biagio,via San Biagio,3228,1944-12-14,1944-12-14,1,1.0,,,1.0,,,,,,,,,,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.550087,11.5439873
4269,"Fagarè della Battaglia, 28.3.1945",0.0,Fagarè della Battaglia,Fagarè della Battaglia,3372,1945-03-28,1945-03-28,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,5.0,Veneto,45.712319,12.416459
4270,Vicenza 28-04-1945,,Vicenza,Vicenza,3228,1945-04-28,1945-04-28,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.5454787,11.5354214
4271,Vo’ di Brendola  26-4-1945,0.0,Vo’ di Brendola,Vo’ di Brendola,3128,1945-04-26,1945-04-26,3,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.4692117,11.4382611
4272,COLZE MONTEGALDA 29.04.1945,19.0,Colzè,Colzè,3177,1945-04-28,1945-04-29,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,5.0,Veneto,45.4694911,11.6265121
4273,"Falzè di Piave, 3.8.1944",0.0,Falzè di Piave,Via Pieve di Soligo,3381,1944-08-03,1944-08-03,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.8726997,12.183234
4274,GAIARINE 06.04.1945,0.0,Gaiarine,Gaiarine,3332,1945-04-06,1945-04-06,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,5.0,Veneto,45.8792472,12.4826559
4275,Grisignano di Zocco 28-04-1944,19.0,Grisignano di Zocco,Grisignano di Zocco,3159,1945-04-28,1945-04-28,3,3.0,,,3.0,,,,,,,,,,Nazista,INDEFINITA,5.0,Veneto,45.4723375,11.6930873
4276,Ferrovia Montegalda  27-04-1945,19.0,Ferrovia Montegalda,Ferrovia Montegalda,3177,1945-04-27,1945-04-27,3,3.0,,,3.0,,,,,,,,,,Nazista,fucilazione,5.0,Veneto,45.4441893,11.6751384
4277,via Monte Pulgo Montegalda 28-04-1945,19.0,via Monte Pulgo,via Monte Pulgo,3177,1945-04-27,1945-04-27,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.4441893,11.6751384
4278,Via Zocco Montegalda 28-04-1945,19.0,Via Zocco,Via Zocco,3177,1945-04-28,1945-04-28,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.4485796,11.6792711
4279,Bosco di Nanto 28-04-1944,19.0,Bosco di Nanto,Bosco di Nanto,3184,1945-04-28,1945-04-28,1,,,,,,,1.0,,,1.0,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.4118398,11.6161518
4280,Bastia di Rovolon 27-04-1945,19.0,Bastia di Rovolon,Bastia di Rovolon,3509,1945-04-27,1945-04-27,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,5.0,Veneto,45.3873942,11.6559534
5561,"Mossano, 27-28/04/1945",19.0,Mossano,Mossano,3182,1945-04-27,1945-04-28,3,3.0,,,3.0,,,,,,,,,,Nazista,fucilazione,5.0,Veneto,45.4188465,11.5568912
4281,Rubbio di Conco 6-9-1944,20.0,Rubbio,Rubbio,3146,1944-09-06,1944-09-06,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,uccisione con armi da fuoco,5.0,Veneto,45.8039064,11.6541204
4282,Crosara di Marostica 6-9-1944,20.0,Crosara,Crosara,3170,1944-09-06,1944-09-06,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,uccisione con armi da fuoco,5.0,Veneto,45.7736161,11.6135448
4283,Bosco Nero di Granezza 06-08.09.1944,20.0,“Bosco Nero” di Granezza,Malga Granezzetta,3166,1944-09-06,1944-09-08,8,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,uccisione con armi da fuoco,5.0,Veneto,45.7478508,11.5258504
4284,VILLA ROTONDA FAENZA 14.10.1944,0.0,"Villa Rotonda, Faenza","Villa Rotonda, Faenza",4036,1944-10-14,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.2936809,11.8832762
4285,"Gaiarine, 13.10.1944",0.0,"Ponte della Cigana, Via Barsè",Gaiarine,3332,1944-10-13,1944-10-13,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,5.0,Veneto,45.8792472,12.4826559
4286,Bocchetta Granezza Lugo di Vicenza 07-09-1944,20.0,Bocchetta Granezza,Bocchetta Granezza,3166,1944-09-07,1944-09-07,14,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,tortura a morte,5.0,Veneto,45.7478508,11.5258504
4287,VIA SAN MAMA RAVENNA 20.10.1944,0.0,"via San Mama, Ravenna","via San Mama, Ravenna",4040,1944-10-20,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.4070038,12.1986357
4288,"Gaiarine, 23.1.1945",0.0,Gaiarine,Gaiarine,3332,1945-01-23,1945-01-23,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,"pugnalata,uccisione con armi da fuoco",5.0,Veneto,45.8792472,12.4826559
4289,Asiago 07.09.1944,20.0,Asiago,Asiago,3122,1944-09-07,1944-09-07,1,1.0,,,1.0,,,,,,,,,,Fascista,fucilazione,5.0,Veneto,45.8758852,11.50962
4290,"Cervia, 25.10.1944",,Cervia,Cervia,4033,1944-10-25,,1,1.0,,,,1.0,,,,,,,,,,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.2635492,12.3476822
4291,"Ponte sul Brenta, Tezze Valsugana, 9.09.1944",20.0,"Ponte sul Brenta, Tezze Valsugana","Ponte sul Brenta, Tezze Valsugana",2887,1944-09-09,1944-09-09,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,uccisione con armi da fuoco,4.0,Trentino-Alto Adige,45.989608,11.666121
4292,"Godega Sant’Urbano, 3.10.1944",0.0,Godega Sant’Urbano,Godega Sant’Urbano,3334,1944-10-03,1944-10-03,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,"impiccagione,uccisione con armi da fuoco",5.0,Veneto,45.9278122,12.3911908
4293,"Villanova di Bagnacavallo, 02.11.1944",,Villanova di Bagnacavallo,Villanova di Bagnacavallo,4028,1944-11-02,,1,1.0,,1.0,,,,,,,,,,,Nazista,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.4454299,12.0511341
4294,Valli del Pasubio 10-12.08.1944,21.0,Valli del Pasubio,Valli del Pasubio,3225,1944-08-10,1944-08-12,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Nazifascista,INDEFINITA,5.0,Veneto,45.73996,11.2609656
4295,RAVENNA 03.11.1944,0.0,Ravenna,"Porta nuova, Ravenna",4040,1944-11-03,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,8.0,Emilia-Romagna,44.4183598,12.2035294
4296,Arsiero 16-8-1944,21.0,Arsiero,Arsiero,3120,1944-08-16,1944-08-16,3,3.0,,,3.0,,,,,,,,,,Nazifascista,fucilazione,5.0,Veneto,45.8032445,11.355629
4297,"S. Pancrazio, Russi, 07.11.1944",,"S. Pancrazio, Russi","S. Pancrazio, Russi",4042,1944-11-07,,1,,,,,,,1.0,1.0,,,,,,Nazista,,8.0,Emilia-Romagna,44.3730042,12.0315405
4298,"Chiesuola, Russi, 08.11.1944",,"Chiesuola, Russi","Chiesuola, Russi",4042,1944-11-08,,1,1.0,,,1.0,,,,,,,,,,Nazifascista,,8.0,Emilia-Romagna,44.3539431,12.0427085
4299,ASCIANO PISANO SAN GIULIANO TERME 05.08.1944,0.0,Asciano Pisano,Asciano Pisano,4432,1944-08-05,1944-08-05,4,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.74725,10.4639909
4300,ASCIANO PISANO SAN GIULIANO TERME 24.08.1944,0.0,Asciano Pisano,Asciano Pisano,4432,1944-08-24,1944-08-24,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.74725,10.4639909
4301,RAVENNA 09.11.1944,0.0,Ravenna,Ravenna,4040,1944-11-09,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,8.0,Emilia-Romagna,44.4183598,12.2035294
4302,Malga Zonta Folgaria 12-8-1944,21.0,Malga Zonta,Malga Zonta,2879,1944-08-12,1944-08-12,17,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,4.0,Trentino-Alto Adige,45.9157117,11.1718073
4303,BOTTEGHINO CRESPINA LORENZANA 02.07.1944,0.0,Botteghino,Botteghino,4442,1944-07-02,1944-07-02,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,impiccagione,9.0,Toscana,43.5734471,10.5387497
4304,"Lido Adriano, Ravenna, 11.11.1944",,Lido Adriano,Lido Adriano,4040,1944-11-11,,1,1.0,,,1.0,,,,,,,,,,Nazista,,8.0,Emilia-Romagna,44.4117339,12.3109091
4305,Vestenanova 12-14.9.1944,22.0,Vestenanova,Vestenanova,3108,1944-09-12,1944-09-14,7,7.0,,,6.0,1.0,,,,,,,,,Nazifascista,uccisione con armi da fuoco,5.0,Veneto,45.5746118,11.2323286
4306,"Faenza, 12.11.1944",,Faenza,Faenza,4036,1944-11-12,,1,1.0,,,1.0,,,,,,,,,,Nazista,,8.0,Emilia-Romagna,44.2898527,11.8774091
4307,"Cotignola, 23.11.1944",,Cotignola,Cotignola,4035,1944-11-23,,1,,,,,,,1.0,,,,1.0,,,Nazista,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.3835304,11.9434179
4308,GELLO SAN GIULIANO TERME 19.08.1944,0.0,Gello,Gello,4432,1944-08-19,1944-08-19,7,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.7553664,10.4249062
4309,LAVEZZOLA CONSELICE  25.11.1944,0.0,Lavezzola,Lavezzola,4034,1944-11-25,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Fascista,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.5638963,11.8731176
4310,Crespadoro 13-9-1944,22.0,Crespadoro,Crespadoro,3150,1944-09-13,1944-09-13,1,1.0,,1.0,,,,,,,,,,,Nazifascista,uccisione con armi da fuoco,5.0,Veneto,45.6169075,11.2288998
4311,"Lancenigo di Villorba, 12-12-1944",,Lancenigo,Lancenigo,3392,1944-12-12,1944-12-12,2,2.0,,,2.0,,,,,,,,,,Fascista,fucilazione,5.0,Veneto,45.7268358,12.2525205
4312,LAIANO DI FILETTOLE VECCHIANO 26-27.08.1944,0.0,Laiano di Filettole,Laiano di Filettole,4438,1944-08-26,1944-08-27,37,31.0,0.0,0.0,5.0,0.0,26.0,6.0,0.0,0.0,3.0,1.0,2.0,0.0,Nazista,fucilazione,9.0,Toscana,43.8331875,10.4163042
4313,"Russi, 01.12.1944",,Russi,Russi,4042,1944-12-01,,1,1.0,,,1.0,,,,,,,,,,,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.3730042,12.0315405
4314,"Loria, 13.4.1945",0.0,Loria,Loria,3337,1945-03-30,1945-04-13,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,annegamento,5.0,Veneto,45.7293773,11.8656531
4727,"Sdruzzinà, 29.04.1945",0.0,Sdruzzinà,Sdruzzinà,2799,1945-04-29,1945-04-29,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,4.0,Trentino-Alto Adige,45.7408427,10.9792693
4316,passo Vezzena Levico Terme 20-8-1944,,passo Vezzena,passo Vezzena,2896,1944-08-20,1944-08-20,1,1.0,,,1.0,,,,,,,,,,Nazifascista,INDEFINITA,4.0,Trentino-Alto Adige,45.9566545,11.3275266
4317,"Maser, 30.4.1945",,Maser,Maser,3340,1945-04-30,1945-04-30,1,1.0,,,1.0,,,,,,,,,,Nazista,fucilazione,5.0,Veneto,45.809469,11.9752247
4318,LAIANO VECCHIANO 02.09.1944,0.0,Laiano,Laiano,4438,1944-09-02,1944-09-02,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,INDEFINITA,9.0,Toscana,43.8235214,10.409281
4319,"Maserada, 21.11.1944",0.0,Maserada,Maserada,3341,1944-11-21,1944-11-21,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,5.0,Veneto,45.7527668,12.3137275
4320,LE MARIE RIPARBELLA 25.06.1944,0.0,Le Marie,Le Marie,4431,1944-06-25,1944-06-25,6,3.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.3663884,10.6009713
4321,Fasana-Ca’ Emo Adria 3-6-1944,0.0,Fasana,Fasana,3545,1944-06-03,1944-06-03,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.1001456,12.0201301
4322,Bindola Adria 16-8-1944,0.0,Bindola,Bindola,3545,1944-08-16,1944-08-16,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.0671138,12.0594858
4323,"Mignagola di carbonera, 14-24.9.1944",,Mignagola di carbonera,Mignagola di carbonera,3309,1944-09-14,1944-09-24,1,1.0,,,1.0,,,,,,,,,,Fascista,fucilazione,5.0,Veneto,45.6610066,12.2938364
4324,Ariano Polesine 5-12-1944,0.0,Ariano Polesine,Ariano Polesine,3546,1944-12-05,1944-12-05,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,5.0,Veneto,44.9476576,12.1221024
4325,"Mire di Refrontolo, 14.10.1944",,Mire,Mire,3366,1944-10-14,1944-10-14,4,4.0,,,4.0,,,,,,,,,,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.9338386,12.2255012
4326,Ariano Polesine 19-12-1944,,Ariano Polesine,Ariano Polesine,3546,1944-12-19,1944-12-19,1,1.0,,,1.0,,,,,,,,,,Fascista,uccisione con armi da fuoco,5.0,Veneto,44.9476576,12.1221024
4327,Villa d’Adige Badia Polesine 19-8-1944,0.0,Villa d’Adige,Villa d’Adige,3548,1944-08-19,1944-08-19,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.1088476,11.4319677
4328,"Monigo, 18.1.1945",0.0,Monigo,Monigo,3387,1944-11-21,1945-01-18,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,5.0,Veneto,45.6817026,12.1992905
4329,VIA COLOMBANO BADIA POLESINE 24.04.1945,0.0,via Colombano,via Colombano,3548,1945-04-24,1945-04-24,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.0997195,11.500021
4330,Villafora Badia Polesine 25-7-1944,,Villafora,Villafora,3548,1944-07-25,1944-07-25,1,1.0,,,1.0,,,,,,,,,,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.103433,11.5541867
4331,Bellombra Adria 6-11-1944,0.0,Bellombra,Bellombra,3545,1944-11-06,1944-11-06,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,5.0,Veneto,45.0111286,12.0341259
4332,Magnolina Gavello 31-7-1944,,Magnolina,Magnolina,3568,1944-07-31,1944-07-31,3,3.0,,,3.0,,,,,,,,,,Fascista,fucilazione,5.0,Veneto,45.0366738,11.9606499
4333,San Girolamo Pettorazza 20-7-1944,0.0,San Girolamo,San Girolamo,3577,1944-07-20,1944-07-20,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,uccisione con armi da fuoco,5.0,Veneto,45.1355338,11.9884312
4334,Rovigo 3-1-1945,0.0,Rovigo,Rovigo,3583,1945-01-03,1945-01-03,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,tortura a morte,5.0,Veneto,45.0698118,11.7902158
4335,LUGNANO VICOPISANO 25.08.1944,0.0,Lugnano,Lugnano,4439,1944-08-25,1944-08-25,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,INDEFINITA,9.0,Toscana,43.6861486,10.5464419
4336,MIGLIARINO VECCHIANO 22.08.1944,0.0,Migliarino,Migliarino,4438,1944-08-22,1944-08-22,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,INDEFINITA,9.0,Toscana,43.7677997,10.3258023
4337,Taglio di Po’ 31-1-1945,,Taglio di Po,Taglio di Po’,3588,1945-01-31,1945-01-31,1,1.0,,,1.0,,,,,,,,,,Nazista,uccisione con armi da fuoco,5.0,Veneto,45.005969,12.2080923
4338,MIGLIARINO VECCHIANO 23.08.1944,0.0,Migliarino,Migliarino,4438,1944-08-23,1944-08-23,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,INDEFINITA,9.0,Toscana,43.7677997,10.3258023
4339,MONTEMAGNO CALCI 23.07.1944,0.0,Montemagno,Montemagno,4408,1944-07-23,1944-07-23,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.7204282,10.5369946
4340,PERIGNANO CASCIANA TERME LARI 13.07.1944,0.0,Perignano,Perignano,4441,1944-07-13,1944-07-13,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.6002178,10.5937939
4341,"Piavola, Buti, 23.07.1944",0.0,Piavola,Piavola,4407,1944-07-23,1944-07-23,18,18.0,0.0,1.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.7273399,10.5883951
4343,PONSACCO 07.07.1944,0.0,Ponsacco,Ponsacco,4429,1944-07-07,1944-07-07,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,INDEFINITA,9.0,Toscana,43.6209981,10.6299395
4344,SAN BIAGIO PISA 02.08.1944,0.0,San Biagio,San Biagio,4427,1944-08-02,1944-08-02,23,13.0,0.0,0.0,5.0,6.0,2.0,10.0,0.0,0.0,4.0,5.0,1.0,0.0,Nazista,uccisione con armi da fuoco,9.0,Toscana,43.7041204,10.4381338
4345,"CORREGGIO, 23.04.1945",0.0,Correggio,Correggio,3874,1945-04-23,1945-04-23,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,8.0,Emilia-Romagna,44.7708574,10.7819083
4346,SAN GIOVANNI ALLA VENA VICOPISANO 19.08.1944,0.0,San Giovanni alla Vena,San Giovanni alla Vena,4439,1944-08-19,1944-08-19,6,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,Nazista,fucilazione,9.0,Toscana,43.6832423,10.5704017
